jp,usd,us,capitalization_JP,capitalization_US,USD
6819441350 ,290137338 ,45261424728 ,,,
6809486000 ,289690647 ,45191740932 ,,,
6800000000 ,289477399 ,45158474244 ,,,
6799204230 ,289307234 ,45131928504 ,,,
6790486500 ,289089552 ,45097970112 ,,,
6771253600 ,288549240 ,45013681440 ,,,
6766460064 ,288220054 ,44962328424 ,,,
6741200000 ,287581766 ,44862755496 ,,,
6734253600 ,287572170 ,44861258520 ,,,
6707836710 ,287567829 ,44860581324 ,,,
6700395072 ,286502447 ,44694381732 ,,,
6688888000 ,286390094 ,44676854664 ,,,
6686694825 ,285311495 ,44508593220 ,,,
6671500000 ,284665726 ,44407853256 ,,,
6666000000 ,284640509 ,44403919404 ,,,
6663754000 ,284506288 ,44382980928 ,,,
6660147080 ,284268928 ,44345952768 ,,,
6642885600 ,282982696 ,44145300576 ,,,
6637800000 ,282652398 ,44093774088 ,,,
6636672000 ,282374074 ,44050355544 ,,,
6632588700 ,282182731 ,44020506036 ,,,
6631654800 ,281185034 ,43864865304 ,,,
6629795900 ,280690224 ,43787674944 ,,,
6622628976 ,279686053 ,43631024268 ,,,
6616402425 ,279614122 ,43619803032 ,,,
6615352800 ,278539334 ,43452136104 ,,,
6600420000 ,278044236 ,43374900816 ,,,
6599886840 ,277968767 ,43363127652 ,,,
6590430000 ,277773136 ,43332609216 ,,,
6587708400 ,277662134 ,43315292904 ,,,
6583500000 ,277626983 ,43309809348 ,,,
6574741200 ,276951721 ,43204468476 ,,,
6560580000 ,276820811 ,43184046516 ,,,
6520320250 ,276426237 ,43122492972 ,,,
6490436422 ,275900708 ,43040510448 ,,,
6487516800 ,275525929 ,42982044924 ,,,
6487200000 ,275258908 ,42940389648 ,,,
6479000000 ,274582608 ,42834886848 ,,,
6478983558 ,274266764 ,42785615184 ,,,
6473059302 ,273703500 ,42697746000 ,,,
6465312000 ,273674893 ,42693283308 ,,,
6462259076 ,273615891 ,42684078996 ,,,
6456623090 ,272904614 ,42573119784 ,,,
6456324864 ,272825959 ,42560849604 ,,,
6449386712 ,272611536 ,42527399616 ,,,
6442630000 ,272500000 ,42510000000 ,,,
6432800000 ,272268662 ,42473911272 ,,,
6400404000 ,272055908 ,42440721648 ,,,
6398052408 ,271333476 ,42328022256 ,,,
6390216630 ,271284000 ,42320304000 ,,,
6385302330 ,270564047 ,42207991332 ,,,
6379383300 ,270445451 ,42189490356 ,,,
6378635000 ,269896839 ,42103906884 ,,,
6369221976 ,268230997 ,41844035532 ,,,
6366528576 ,267720000 ,41764320000 ,,,
6347172000 ,267064618 ,41662080408 ,,,
6340773138 ,266403877 ,41559004812 ,,,
6339200000 ,266029533 ,41500607148 ,,,
6333184800 ,266015306 ,41498387736 ,,,
6328208700 ,263734589 ,41142595884 ,,,
6323070000 ,263646370 ,41128833720 ,,,
6308016000 ,263395173 ,41089646988 ,,,
6300224000 ,262974581 ,41024034636 ,,,
6295200000 ,262961543 ,41022000708 ,,,
6293512780 ,262672806 ,40976957736 ,,,
6283874034 ,262330233 ,40923516348 ,,,
6280386300 ,260888211 ,40698560916 ,,,
6278210100 ,260845083 ,40691832948 ,,,
6276426945 ,260600640 ,40653699840 ,,,
6274267840 ,260124544 ,40579428864 ,,,
6270628000 ,259871136 ,40539897216 ,,,
6264000000 ,259528475 ,40486442100 ,,,
6261229800 ,257864625 ,40226881500 ,,,
6255000000 ,257860000 ,40226160000 ,,,
6250135200 ,257741657 ,40207698492 ,,,
6228703166 ,257647279 ,40192975524 ,,,
6219174000 ,256394400 ,39997526400 ,,,
6195511000 ,256195969 ,39966571164 ,,,
6193800000 ,255725435 ,39893167860 ,,,
6170972652 ,255078140 ,39792189840 ,,,
6168686400 ,254879239 ,39761161284 ,,,
6163242932 ,254223508 ,39658867248 ,,,
6154782000 ,251696520 ,39264657120 ,,,
6152898400 ,251562581 ,39243762636 ,,,
6138706200 ,250746573 ,39116465388 ,,,
6131382080 ,249574448 ,38933613888 ,,,
6120188800 ,249429684 ,38911030704 ,,,
6115008000 ,249378784 ,38903090304 ,,,
6113267600 ,248685388 ,38794920528 ,,,
6111360000 ,247964829 ,38682513324 ,,,
6109425000 ,247914707 ,38674694292 ,,,
6105623664 ,247656522 ,38634417432 ,,,
6103516000 ,247194123 ,38562283188 ,,,
6097230000 ,247014234 ,38534220504 ,,,
6096720000 ,246772296 ,38496478176 ,,,
6079480000 ,245783652 ,38342249712 ,,,
6060000000 ,245683296 ,38326594176 ,,,
6048000000 ,245592636 ,38312451216 ,,,
6047463000 ,245220337 ,38254372572 ,,,
6045228000 ,245047220 ,38227366320 ,,,
6018614400 ,244991498 ,38218673688 ,,,
6012636000 ,244808766 ,38190167496 ,,,
6003800000 ,244573786 ,38153510616 ,,,
5995771450 ,244565616 ,38152236096 ,,,
5970761940 ,244162923 ,38089415988 ,,,
5959953600 ,243610600 ,38003253600 ,,,
5949946800 ,243591153 ,38000219868 ,,,
5949466200 ,243206323 ,37940186388 ,,,
5942725800 ,242438580 ,37820418480 ,,,
5934049680 ,242385742 ,37812175752 ,,,
5925278400 ,242355166 ,37807405896 ,,,
5920000000 ,242338453 ,37804798668 ,,,
5917440000 ,241908819 ,37737775764 ,,,
5912527600 ,240151885 ,37463694060 ,,,
5910112500 ,239924145 ,37428166620 ,,,
5907248000 ,239778464 ,37405440384 ,,,
5900919100 ,239606395 ,37378597620 ,,,
5887650244 ,239579816 ,37374451296 ,,,
5866794000 ,239355837 ,37339510572 ,,,
5861029434 ,239129178 ,37304151768 ,,,
5859900000 ,239067315 ,37294501140 ,,,
5851653300 ,238434856 ,37195837536 ,,,
5849284785 ,237959202 ,37121635512 ,,,
5848264828 ,237219784 ,37006286304 ,,,
5847418800 ,237216496 ,37005773376 ,,,
5841408716 ,236993622 ,36971005032 ,,,
5841200000 ,236797031 ,36940336836 ,,,
5816944000 ,236432058 ,36883401048 ,,,
5816651500 ,236150119 ,36839418564 ,,,
5791050000 ,235741286 ,36775640616 ,,,
5785193340 ,235354728 ,36715337568 ,,,
5784044000 ,234998023 ,36659691588 ,,,
5781456934 ,234654000 ,36606024000 ,,,
5780376560 ,234604789 ,36598347084 ,,,
5774012474 ,234495260 ,36581260560 ,,,
5773626432 ,234133350 ,36524802600 ,,,
5748913800 ,234097372 ,36519190032 ,,,
5739339672 ,233718434 ,36460075704 ,,,
5735214000 ,233053642 ,36356368152 ,,,
5721517800 ,232557641 ,36278991996 ,,,
5719409790 ,232395118 ,36253638408 ,,,
5704764800 ,232198449 ,36222958044 ,,,
5694823052 ,231844595 ,36167756820 ,,,
5679400000 ,231549789 ,36121767084 ,,,
5677302592 ,231446500 ,36105654000 ,,,
5676300000 ,231051084 ,36043969104 ,,,
5673959200 ,230568377 ,35968666812 ,,,
5666400000 ,230263205 ,35921059980 ,,,
5663546400 ,229996636 ,35879475216 ,,,
5659945520 ,229917928 ,35867196768 ,,,
5631436800 ,229832311 ,35853840516 ,,,
5613105614 ,229685288 ,35830904928 ,,,
5601960000 ,228404300 ,35631070800 ,,,
5576092688 ,228285388 ,35612520528 ,,,
5575662400 ,227613745 ,35507744220 ,,,
5572282800 ,227425088 ,35478313728 ,,,
5560500000 ,226918777 ,35399329212 ,,,
5558910000 ,226905647 ,35397280932 ,,,
5546277000 ,226818998 ,35383763688 ,,,
5534084500 ,226782491 ,35378068596 ,,,
5534046000 ,226314918 ,35305127208 ,,,
5532800000 ,226155002 ,35280180312 ,,,
5521225000 ,225265636 ,35141439216 ,,,
5518464632 ,225263384 ,35141087904 ,,,
5518222655 ,224993975 ,35099060100 ,,,
5517600000 ,224488020 ,35020131120 ,,,
5506368200 ,224153525 ,34967949900 ,,,
5504905100 ,222644714 ,34732575384 ,,,
5502156000 ,221773081 ,34596600636 ,,,
5490162000 ,221560900 ,34563500400 ,,,
5488564200 ,221134486 ,34496979816 ,,,
5484912300 ,219874862 ,34300478472 ,,,
5448536400 ,219860910 ,34298301960 ,,,
5446623000 ,219455610 ,34235075160 ,,,
5446600000 ,218076635 ,34019955060 ,,,
5436858856 ,217970519 ,34003400964 ,,,
5418499200 ,217223616 ,33886884096 ,,,
5414569785 ,217116569 ,33870184764 ,,,
5401253000 ,216795136 ,33820041216 ,,,
5389807500 ,216676019 ,33801458964 ,,,
5387802750 ,216666236 ,33799932816 ,,,
5387292000 ,216449454 ,33766114824 ,,,
5349686160 ,216417294 ,33761097864 ,,,
5343583280 ,215301435 ,33587023860 ,,,
5331998856 ,215236808 ,33576942048 ,,,
5306438400 ,214994614 ,33539159784 ,,,
5306286000 ,214991411 ,33538660116 ,,,
5304375000 ,214512938 ,33464018328 ,,,
5304032000 ,214090164 ,33398065584 ,,,
5302286400 ,213414147 ,33292606932 ,,,
5281361800 ,213141229 ,33250031724 ,,,
5275086366 ,213141194 ,33250026264 ,,,
5274635100 ,213114138 ,33245805528 ,,,
5271760800 ,213029608 ,33232618848 ,,,
5256383364 ,212642779 ,33172273524 ,,,
5237384292 ,212427283 ,33138656148 ,,,
5232010000 ,212408569 ,33135736764 ,,,
5226507000 ,212229373 ,33107782188 ,,,
5217861369 ,211722907 ,33028773492 ,,,
5205706065 ,210936000 ,32906016000 ,,,
5203455970 ,210629597 ,32858217132 ,,,
5202000000 ,210606437 ,32854604172 ,,,
5190000000 ,210001318 ,32760205608 ,,,
5185810000 ,209707399 ,32714354244 ,,,
5180556000 ,209399634 ,32666342904 ,,,
5176294600 ,209294773 ,32649984588 ,,,
5173042000 ,208683956 ,32554697136 ,,,
5169933000 ,208159530 ,32472886680 ,,,
5163083640 ,207451128 ,32362375968 ,,,
5159363000 ,207055255 ,32300619780 ,,,
5155353567 ,206837399 ,32266634244 ,,,
5154770985 ,206793383 ,32259767748 ,,,
5151034795 ,206457665 ,32207395740 ,,,
5150029300 ,205573083 ,32069400948 ,,,
5141275139 ,205397207 ,32041964292 ,,,
5135605200 ,205057637 ,31988991372 ,,,
5133024000 ,204454662 ,31894927272 ,,,
5132765792 ,204416005 ,31888896780 ,,,
5131064100 ,201775800 ,31477024800 ,,,
5122880000 ,201422392 ,31421893152 ,,,
5119069150 ,201028914 ,31360510584 ,,,
5112076800 ,200711417 ,31310981052 ,,,
5108070240 ,200502525 ,31278393900 ,,,
5100160400 ,199647882 ,31145069592 ,,,
5099166900 ,199499586 ,31121935416 ,,,
5094469400 ,199187534 ,31073255304 ,,,
5092195900 ,198789463 ,31011156228 ,,,
5090604000 ,198479193 ,30962754108 ,,,
5089849608 ,197926978 ,30876608568 ,,,
5077750000 ,196364923 ,30632927988 ,,,
5070040560 ,194476311 ,30338304516 ,,,
5068000000 ,194346192 ,30318005952 ,,,
5061302079 ,193811969 ,30234667164 ,,,
5055998050 ,193592479 ,30200426724 ,,,
5044704830 ,193548749 ,30193604844 ,,,
5042743640 ,193474921 ,30182087676 ,,,
5042284325 ,193245994 ,30146375064 ,,,
5039357337 ,193083377 ,30121006812 ,,,
5038830400 ,192804900 ,30077564400 ,,,
5034790400 ,192699001 ,30061044156 ,,,
5024999905 ,192634090 ,30050918040 ,,,
5020278678 ,192624815 ,30049471140 ,,,
5016301600 ,192598968 ,30045439008 ,,,
5014923840 ,191616549 ,29892181644 ,,,
5014761500 ,191561190 ,29883545640 ,,,
5011440000 ,190882213 ,29777625228 ,,,
5010277000 ,190797868 ,29764467408 ,,,
5010000000 ,190658284 ,29742692304 ,,,
5009800000 ,190458436 ,29711516016 ,,,
5003973192 ,190420662 ,29705623272 ,,,
5003133596 ,190348000 ,29694288000 ,,,
4991470848 ,190297139 ,29686353684 ,,,
4987083900 ,190216592 ,29673788352 ,,,
4985207500 ,190173247 ,29667026532 ,,,
4970800000 ,189806159 ,29609760804 ,,,
4970772954 ,189483713 ,29559459228 ,,,
4970428848 ,189232076 ,29520203856 ,,,
4968599020 ,188945495 ,29475497220 ,,,
4967600860 ,188531800 ,29410960800 ,,,
4950350000 ,187799080 ,29296656480 ,,,
4948684200 ,187635459 ,29271131604 ,,,
4942100000 ,187474573 ,29246033388 ,,,
4935972912 ,186990000 ,29170440000 ,,,
4927980630 ,186908500 ,29157726000 ,,,
4923700128 ,186546110 ,29101193160 ,,,
4913705040 ,185569294 ,28948809864 ,,,
4911439200 ,185362120 ,28916490720 ,,,
4911069954 ,185358753 ,28915965468 ,,,
4907556000 ,185350389 ,28914660684 ,,,
4895541000 ,184817078 ,28831464168 ,,,
4888703180 ,184499807 ,28781969892 ,,,
4880972682 ,184428919 ,28770911364 ,,,
4878000000 ,184428810 ,28770894360 ,,,
4867606996 ,183891182 ,28687024392 ,,,
4867434000 ,183577521 ,28638093276 ,,,
4865742000 ,183513900 ,28628168400 ,,,
4841333000 ,183449665 ,28618147740 ,,,
4826760000 ,183189600 ,28577577600 ,,,
4800120000 ,182763790 ,28511151240 ,,,
4795087500 ,182736638 ,28506915528 ,,,
4787366415 ,181203185 ,28267696860 ,,,
4786735122 ,180586848 ,28171548288 ,,,
4782853465 ,180449741 ,28150159596 ,,,
4779735040 ,180158684 ,28104754704 ,,,
4761360000 ,179967791 ,28074975396 ,,,
4741616000 ,179887800 ,28062496800 ,,,
4739341100 ,179751117 ,28041174252 ,,,
4737917736 ,178924324 ,27912194544 ,,,
4697286184 ,178792139 ,27891573684 ,,,
4695944000 ,178688289 ,27875373084 ,,,
4689246300 ,178135100 ,27789075600 ,,,
4675000000 ,178052096 ,27776126976 ,,,
4673937000 ,177198592 ,27642980352 ,,,
4667896400 ,177030000 ,27616680000 ,,,
4667435240 ,176941999 ,27602951844 ,,,
4663539738 ,176849567 ,27588532452 ,,,
4660945448 ,176581441 ,27546704796 ,,,
4655729600 ,176411427 ,27520182612 ,,,
4650351200 ,176396510 ,27517855560 ,,,
4647916000 ,176237375 ,27493030500 ,,,
4637270157 ,176216609 ,27489791004 ,,,
4634130312 ,175725000 ,27413100000 ,,,
4624516800 ,175543631 ,27384806436 ,,,
4618123200 ,175528000 ,27382368000 ,,,
4609800000 ,174881095 ,27281450820 ,,,
4601960000 ,174576304 ,27233903424 ,,,
4596657300 ,174304822 ,27191552232 ,,,
4588286400 ,173695593 ,27096512508 ,,,
4580892300 ,173460333 ,27059811948 ,,,
4578840000 ,173316348 ,27037350288 ,,,
4568765300 ,172534670 ,26915408520 ,,,
4564800000 ,172085548 ,26845345488 ,,,
4558176000 ,171274058 ,26718753048 ,,,
4557450240 ,171245313 ,26714268828 ,,,
4557358848 ,170861306 ,26654363736 ,,,
4556683264 ,170743335 ,26635960260 ,,,
4554900000 ,170189118 ,26549502408 ,,,
4551000000 ,170156796 ,26544460176 ,,,
4543767900 ,170060229 ,26529395724 ,,,
4532000000 ,170021250 ,26523315000 ,,,
4513850000 ,170019811 ,26523090516 ,,,
4507455600 ,169755122 ,26481799032 ,,,
4503822400 ,169683504 ,26470626624 ,,,
4498200000 ,169631625 ,26462533500 ,,,
4493436492 ,169588382 ,26455787592 ,,,
4489576000 ,169171684 ,26390782704 ,,,
4474752000 ,168815079 ,26335152324 ,,,
4458800000 ,168369292 ,26265609552 ,,,
4434852000 ,168365733 ,26265054348 ,,,
4431513500 ,168335060 ,26260269360 ,,,
4428000000 ,168307513 ,26255972028 ,,,
4427500000 ,167752158 ,26169336648 ,,,
4421092729 ,167644351 ,26152518756 ,,,
4420500000 ,167476304 ,26126303424 ,,,
4416313590 ,167299152 ,26098667712 ,,,
4415700000 ,167287389 ,26096832684 ,,,
4411375280 ,167212699 ,26085181044 ,,,
4405430274 ,167140893 ,26073979308 ,,,
4404747627 ,167044235 ,26058900660 ,,,
4388652000 ,166947554 ,26043818424 ,,,
4380392442 ,166174629 ,25923242124 ,,,
4361690000 ,165742037 ,25855757772 ,,,
4354353600 ,165100472 ,25755673632 ,,,
4350048800 ,164667000 ,25688052000 ,,,
4338671456 ,164473263 ,25657829028 ,,,
4334280555 ,164167501 ,25610130156 ,,,
4329534720 ,164133151 ,25604771556 ,,,
4325417900 ,164131640 ,25604535840 ,,,
4323874116 ,164002669 ,25584416364 ,,,
4322570400 ,163776775 ,25549176900 ,,,
4319042380 ,163466554 ,25500782424 ,,,
4313400000 ,162787057 ,25394780892 ,,,
4311571257 ,162151943 ,25295703108 ,,,
4303800000 ,161975215 ,25268133540 ,,,
4296007800 ,161758755 ,25234365780 ,,,
4292029860 ,161144273 ,25138506588 ,,,
4290489000 ,161062489 ,25125748284 ,,,
4283550000 ,160835402 ,25090322712 ,,,
4281542008 ,160745412 ,25076284272 ,,,
4281498000 ,160691463 ,25067868228 ,,,
4279489358 ,160598920 ,25053431520 ,,,
4279296000 ,160592461 ,25052423916 ,,,
4276990839 ,160146636 ,24982875216 ,,,
4276719200 ,159995597 ,24959313132 ,,,
4276057500 ,159634496 ,24902981376 ,,,
4272862900 ,159621058 ,24900885048 ,,,
4266598500 ,159608914 ,24898990584 ,,,
4261836800 ,159254110 ,24843641160 ,,,
4248255600 ,158825352 ,24776754912 ,,,
4246000560 ,158249752 ,24686961312 ,,,
4227754896 ,158060513 ,24657440028 ,,,
4227239000 ,157899900 ,24632384400 ,,,
4225589200 ,157805853 ,24617713068 ,,,
4224258000 ,157734519 ,24606584964 ,,,
4223984000 ,157073653 ,24503489868 ,,,
4221641871 ,157031408 ,24496899648 ,,,
4216892042 ,156643549 ,24436393644 ,,,
4215952170 ,156487679 ,24412077924 ,,,
4215913695 ,156288628 ,24381025968 ,,,
4209000000 ,154763577 ,24143118012 ,,,
4207984800 ,154701095 ,24133370820 ,,,
4206464000 ,154374844 ,24082475664 ,,,
4205376000 ,154263194 ,24065058264 ,,,
4202458000 ,153997299 ,24023578644 ,,,
4194288000 ,153747661 ,23984635116 ,,,
4190688000 ,153141368 ,23890053408 ,,,
4185294400 ,152911936 ,23854262016 ,,,
4183034940 ,152090089 ,23726053884 ,,,
4177262500 ,151849784 ,23688566304 ,,,
4177058578 ,151840887 ,23687178372 ,,,
4173548160 ,151822500 ,23684310000 ,,,
4169990520 ,151576619 ,23645952564 ,,,
4158395500 ,151476515 ,23630336340 ,,,
4154251000 ,151464000 ,23628384000 ,,,
4146547600 ,151420366 ,23621577096 ,,,
4140489328 ,151277115 ,23599229940 ,,,
4138200000 ,151255861 ,23595914316 ,,,
4135238000 ,150648045 ,23501095020 ,,,
4130833400 ,150628298 ,23498014488 ,,,
4128500000 ,150133490 ,23420824440 ,,,
4127464000 ,150120518 ,23418800808 ,,,
4121110000 ,150114055 ,23417792580 ,,,
4116336516 ,149304885 ,23291562060 ,,,
4113516705 ,149197358 ,23274787848 ,,,
4108500000 ,148727847 ,23201544132 ,,,
4107510000 ,148708799 ,23198572644 ,,,
4086162570 ,148373944 ,23146335264 ,,,
4081760000 ,148216533 ,23121779148 ,,,
4073481000 ,148187668 ,23117276208 ,,,
4071133269 ,147762195 ,23050902420 ,,,
4061161240 ,147553905 ,23018409180 ,,,
4061000000 ,147454450 ,23002894200 ,,,
4060394000 ,147324629 ,22982642124 ,,,
4059572000 ,146610667 ,22871264052 ,,,
4054544605 ,146242171 ,22813778676 ,,,
4050657000 ,145790421 ,22743305676 ,,,
4046030000 ,145575000 ,22709700000 ,,,
4029639000 ,145311100 ,22668531600 ,,,
4020000000 ,145179425 ,22647990300 ,,,
4016030000 ,144993817 ,22619035452 ,,,
4015585000 ,144976316 ,22616305296 ,,,
4013595200 ,144896002 ,22603776312 ,,,
4011410000 ,144645803 ,22564745268 ,,,
3999900000 ,144476925 ,22538400300 ,,,
3993565800 ,144048781 ,22471609836 ,,,
3988117020 ,144018871 ,22466943876 ,,,
3980172000 ,143884302 ,22445951112 ,,,
3968154000 ,143635563 ,22407147828 ,,,
3960000000 ,143527400 ,22390274400 ,,,
3958044120 ,143385404 ,22368123024 ,,,
3949784000 ,143012309 ,22309920204 ,,,
3941019740 ,142933255 ,22297587780 ,,,
3938940960 ,142835547 ,22282345332 ,,,
3933730710 ,142825775 ,22280820900 ,,,
3932998200 ,142782876 ,22274128656 ,,,
3927590700 ,142782224 ,22274026944 ,,,
3925025280 ,141913224 ,22138462944 ,,,
3911070500 ,141795331 ,22120071636 ,,,
3908396800 ,141601073 ,22089767388 ,,,
3903393264 ,141366175 ,22053123300 ,,,
3900689820 ,141246185 ,22034404860 ,,,
3898001600 ,141206434 ,22028203704 ,,,
3895655200 ,140896313 ,21979824828 ,,,
3893966528 ,140370510 ,21897799560 ,,,
3889366416 ,140288014 ,21884930184 ,,,
3878400000 ,140147018 ,21862934808 ,,,
3870116800 ,140138369 ,21861585564 ,,,
3869278560 ,139795697 ,21808128732 ,,,
3865716000 ,139768749 ,21803924844 ,,,
3863868000 ,139256881 ,21724073436 ,,,
3863517600 ,139194788 ,21714386928 ,,,
3854855200 ,139118335 ,21702460260 ,,,
3845600000 ,138863362 ,21662684472 ,,,
3845226000 ,138843866 ,21659643096 ,,,
3842845890 ,138545611 ,21613115316 ,,,
3837108000 ,138377287 ,21586856772 ,,,
3837055200 ,137707110 ,21482309160 ,,,
3827934045 ,137642810 ,21472278360 ,,,
3821883000 ,137574233 ,21461580348 ,,,
3821101500 ,137323398 ,21422450088 ,,,
3819200000 ,137264519 ,21413264964 ,,,
3816864000 ,136847850 ,21348264600 ,,,
3803893800 ,136788516 ,21339008496 ,,,
3801505200 ,136743186 ,21331937016 ,,,
3789023200 ,136609515 ,21311084340 ,,,
3787560000 ,135784219 ,21182338164 ,,,
3784483800 ,135736590 ,21174908040 ,,,
3781762200 ,135599218 ,21153478008 ,,,
3775298806 ,135490187 ,21136469172 ,,,
3773440000 ,135301038 ,21106961928 ,,,
3772345500 ,135152128 ,21083731968 ,,,
3768869185 ,135048454 ,21067558824 ,,,
3747106000 ,134967558 ,21054939048 ,,,
3744638458 ,134927645 ,21048712620 ,,,
3744465000 ,134913636 ,21046527216 ,,,
3736260000 ,134662614 ,21007367784 ,,,
3735000000 ,134645776 ,21004741056 ,,,
3725400000 ,134599061 ,20997453516 ,,,
3723160800 ,134422638 ,20969931528 ,,,
3721453800 ,134077457 ,20916083292 ,,,
3715684000 ,134057947 ,20913039732 ,,,
3712248000 ,133923429 ,20892054924 ,,,
3711750000 ,133902902 ,20888852712 ,,,
3710610000 ,133670669 ,20852624364 ,,,
3709485000 ,133664621 ,20851680876 ,,,
3702069144 ,133637701 ,20847481356 ,,,
3687666756 ,133535459 ,20831531604 ,,,
3685532900 ,133134973 ,20769055788 ,,,
3685501659 ,132881539 ,20729520084 ,,,
3679520600 ,132794640 ,20715963840 ,,,
3677599800 ,132676188 ,20697485328 ,,,
3677128747 ,132359770 ,20648124120 ,,,
3674684700 ,132357793 ,20647815708 ,,,
3674252740 ,132303806 ,20639393736 ,,,
3654965600 ,132262690 ,20632979640 ,,,
3649599500 ,132235419 ,20628725364 ,,,
3648000000 ,132112879 ,20609609124 ,,,
3645642000 ,131192584 ,20466043104 ,,,
3636691000 ,131024394 ,20439805464 ,,,
3634000000 ,130654661 ,20382127116 ,,,
3631139400 ,130651565 ,20381644140 ,,,
3626784000 ,130572700 ,20369341200 ,,,
3624000000 ,130507122 ,20359111032 ,,,
3623656836 ,130135645 ,20301160620 ,,,
3594294000 ,130022593 ,20283524508 ,,,
3588462000 ,129669279 ,20228407524 ,,,
3587236200 ,129118870 ,20142543720 ,,,
3585682800 ,128902155 ,20108736180 ,,,
3580427704 ,128494832 ,20045193792 ,,,
3579129372 ,127886917 ,19950359052 ,,,
3577899000 ,127815328 ,19939191168 ,,,
3576522600 ,127450145 ,19882222620 ,,,
3574823700 ,127412145 ,19876294620 ,,,
3572143640 ,127407345 ,19875545820 ,,,
3565620000 ,127381881 ,19871573436 ,,,
3563813400 ,127099472 ,19827517632 ,,,
3563034400 ,127047035 ,19819337460 ,,,
3562395000 ,126853564 ,19789155984 ,,,
3559064960 ,126843577 ,19787598012 ,,,
3531495000 ,125770443 ,19620189108 ,,,
3529636000 ,125615074 ,19595951544 ,,,
3511288791 ,125601262 ,19593796872 ,,,
